rank,name,team,position,market_value_eur,age,source_url,list_source_url
76,Mathys Detourbet,ESTAC Troyes,Left Winger,4000000,17,https://www.transfermarkt.com/mathys-detourbet/profil/spieler/1171981,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
77,Brian Madjo,FC Metz U19,Centre-Forward,4000000,15,https://www.transfermarkt.com/brian-madjo/profil/spieler/1226357,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
78,Jorge Salinas,Rayo Cantabria,Left-Back,4000000,17,https://www.transfermarkt.com/jorge-salinas/profil/spieler/1262996,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
79,Moncef Zekri,Jong KV Mechelen,Left-Back,4000000,16,https://www.transfermarkt.com/moncef-zekri/profil/spieler/1263687,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
80,Diego León,Club Cerro Porteño,Left-Back,4000000,17,https://www.transfermarkt.com/diego-leon/profil/spieler/1283997,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
81,Branimir Mlacic,HNK Hajduk Split U19,Centre-Back,4000000,17,https://www.transfermarkt.com/branimir-mlacic/profil/spieler/1300966,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
82,Cavan Sullivan,Philadelphia Union,Attacking Midfield,3500000,15,https://www.transfermarkt.com/cavan-sullivan/profil/spieler/1009732,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
83,Matias Siltanen,Djurgårdens IF,Central Midfield,3500000,17,https://www.transfermarkt.com/matias-siltanen/profil/spieler/1018035,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
84,Vasilije Novicic,FK IMT Belgrad,Defensive Midfield,3500000,16,https://www.transfermarkt.com/vasilije-novicic/profil/spieler/1169455,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
85,Bruno Durdov,HNK Hajduk Split,Right Winger,3500000,17,https://www.transfermarkt.com/bruno-durdov/profil/spieler/1172620,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
86,Joan Martínez,Real Madrid Castilla,Centre-Back,3000000,17,https://www.transfermarkt.com/joan-martinez/profil/spieler/964563,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
87,Andrej Kostić,Buducnost Podgorica,Centre-Forward,3000000,17,https://www.transfermarkt.com/andrej-kostic/profil/spieler/987672,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
88,Sebastian Olderheim,Stabæk Fotball,Attacking Midfield,3000000,17,https://www.transfermarkt.com/sebastian-olderheim/profil/spieler/1007813,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
89,Peyton Miller,New England Revolution,Left-Back,3000000,17,https://www.transfermarkt.com/peyton-miller/profil/spieler/1016918,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
90,Guille Fernández,FC Barcelona Atlètic,Central Midfield,3000000,16,https://www.transfermarkt.com/guille-fernandez/profil/spieler/1050120,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
91,Toni Fernández,FC Barcelona Atlètic,Attacking Midfield,3000000,16,https://www.transfermarkt.com/toni-fernandez/profil/spieler/1066206,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
92,Viktor Dadason,FC Copenhagen U19,Centre-Forward,3000000,16,https://www.transfermarkt.com/viktor-dadason/profil/spieler/1072751,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
93,Dominik Sarapata,Górnik Zabrze,Central Midfield,3000000,17,https://www.transfermarkt.com/dominik-sarapata/profil/spieler/1073747,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
94,Eduardo Felicíssimo,Sporting CP,Defensive Midfield,3000000,17,https://www.transfermarkt.com/eduardo-felicissimo/profil/spieler/1081566,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
95,Dastan Satpaev,Kairat Almaty,Centre-Forward,3000000,16,https://www.transfermarkt.com/dastan-satpaev/profil/spieler/1179146,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
96,Justin Lerma,Independiente del Valle U20,Attacking Midfield,3000000,16,https://www.transfermarkt.com/justin-lerma/profil/spieler/1185507,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
97,Bogdan Popov,Empoli Primavera,Centre-Forward,3000000,17,https://www.transfermarkt.com/bogdan-popov/profil/spieler/1198243,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
98,Alexis Vossah,Toulouse FC U19,Central Midfield,3000000,16,https://www.transfermarkt.com/alexis-vossah/profil/spieler/1200427,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
99,Diego Aguado,Real Madrid Castilla,Centre-Back,3000000,17,https://www.transfermarkt.com/diego-aguado/profil/spieler/1208520,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
100,José Neto,SL Benfica,Left-Back,3000000,16,https://www.transfermarkt.com/jose-neto/profil/spieler/1233701,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=4
101,Rudy Matondo,AJ Auxerre,Central Midfield,3000000,16,https://www.transfermarkt.com/rudy-matondo/profil/spieler/1241211,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
102,Selton Sánchez,Athletic Bilbao,Central Midfield,3000000,17,https://www.transfermarkt.com/selton-sanchez/profil/spieler/1312698,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
103,Thiago Pitarch,Real Madrid UEFA U19,Central Midfield,3000000,17,https://www.transfermarkt.com/thiago-pitarch/profil/spieler/1375227,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
104,Adem Avdic,OFK Beograd,Left-Back,2500000,17,https://www.transfermarkt.com/adem-avdic/profil/spieler/952771,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
105,Hugo Camberos,Deportivo Guadalajara,Right Winger,2500000,17,https://www.transfermarkt.com/hugo-camberos/profil/spieler/955223,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
106,Kaye Furo,Club NXT,Centre-Forward,2500000,17,https://www.transfermarkt.com/kaye-furo/profil/spieler/1011936,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
107,Noah Markmann,FC Nordsjaelland,Centre-Back,2500000,17,https://www.transfermarkt.com/noah-markmann/profil/spieler/1042873,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
108,Christian Comotto,AC Milan Primavera,Central Midfield,2500000,16,https://www.transfermarkt.com/christian-comotto/profil/spieler/1058363,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
109,Otto Stange,Hamburger SV,Centre-Forward,2500000,17,https://www.transfermarkt.com/otto-stange/profil/spieler/1058520,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
110,Wael Mohya,Borussia Mönchengladbach U17,Attacking Midfield,2500000,16,https://www.transfermarkt.com/wael-mohya/profil/spieler/1070979,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
111,Kacper Potulski,1.FSV Mainz 05 II,Centre-Back,2500000,17,https://www.transfermarkt.com/kacper-potulski/profil/spieler/1073748,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
112,Luis Otávio,Sport Club Internacional,Defensive Midfield,2500000,17,https://www.transfermarkt.com/luis-otavio/profil/spieler/1253921,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
113,Salvador Blopa,Sporting CP Youth League,Right-Back,2500000,17,https://www.transfermarkt.com/salvador-blopa/profil/spieler/1294105,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
114,Christian McFarlane,Manchester City UEFA U19,Left-Back,2000000,17,https://www.transfermarkt.com/christian-mcfarlane/profil/spieler/936001,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
115,Jesús Fortea,Real Madrid C,Right-Back,2000000,17,https://www.transfermarkt.com/jesus-fortea/profil/spieler/937950,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
116,Jovan Milosavljevic,OFK Vrsac,Central Midfield,2000000,17,https://www.transfermarkt.com/jovan-milosavljevic/profil/spieler/946045,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
117,Andrej Bacanin,FK Cukaricki,Defensive Midfield,2000000,17,https://www.transfermarkt.com/andrej-bacanin/profil/spieler/952776,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
118,Jacob Peter Hödl,SK Sturm Graz II,Right Midfield,2000000,17,https://www.transfermarkt.com/jacob-peter-hodl/profil/spieler/960463,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
119,Albert Navarro,Atalanta U23,Centre-Back,2000000,17,https://www.transfermarkt.com/albert-navarro/profil/spieler/962154,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
120,Afonso Patrão,SC Braga,Centre-Forward,2000000,17,https://www.transfermarkt.com/afonso-patrao/profil/spieler/1006449,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
121,César Miño,Club Guaraní,Right Winger,2000000,17,https://www.transfermarkt.com/cesar-mino/profil/spieler/1035019,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
122,Mohammed El Âdfaoui,Jong KAA Gent,Central Midfield,2000000,16,https://www.transfermarkt.com/mohammed-el-adfaoui/profil/spieler/1105542,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
123,Anhá Cande,FC Porto B,Centre-Forward,2000000,17,https://www.transfermarkt.com/anha-cande/profil/spieler/1108856,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
124,Jeremiah Mensah,Bayer 04 Leverkusen U19,Attacking Midfield,2000000,16,https://www.transfermarkt.com/jeremiah-mensah/profil/spieler/1131924,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
125,Bright Ede,Motor Lublin,Centre-Back,2000000,17,https://www.transfermarkt.com/bright-ede/profil/spieler/1177033,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=5
126,Djylian N'Guessan,AS Saint-Étienne,Centre-Forward,2000000,16,https://www.transfermarkt.com/djylian-nguessan/profil/spieler/1200419,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
127,Bradley Burrowes,Aston Villa U18,Right Winger,2000000,16,https://www.transfermarkt.com/bradley-burrowes/profil/spieler/1202361,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
128,Sydney Osazuwa,Real Sociedad B,Centre-Forward,2000000,17,https://www.transfermarkt.com/sydney-osazuwa/profil/spieler/1214320,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
129,Cassiano Kiala,FC Bayern Munich U17,Centre-Back,2000000,15,https://www.transfermarkt.com/cassiano-kiala/profil/spieler/1259870,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
130,Lucca,São Paulo FC U20,Left Winger,2000000,17,https://www.transfermarkt.com/lucca/profil/spieler/1269378,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
131,Darwin Guagua,Independiente del Valle,Central Midfield,2000000,17,https://www.transfermarkt.com/darwin-guagua/profil/spieler/1295763,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
132,Alessandro Nunziante,Benevento Calcio,Goalkeeper,1800000,17,https://www.transfermarkt.com/alessandro-nunziante/profil/spieler/956588,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
133,Florian Hellstern,VfB Stuttgart UEFA U19,Goalkeeper,1800000,17,https://www.transfermarkt.com/florian-hellstern/profil/spieler/1009438,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
134,Jiri Panos,FC Viktoria Plzen,Central Midfield,1800000,17,https://www.transfermarkt.com/jiri-panos/profil/spieler/1013804,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
135,Kevin Filling,AIK,Centre-Forward,1800000,16,https://www.transfermarkt.com/kevin-filling/profil/spieler/1172431,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
136,Alessio Cacciamani,Torino FC,Left Midfield,1800000,17,https://www.transfermarkt.com/alessio-cacciamani/profil/spieler/1188619,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
137,Lazar Balevic,FK Napredak Krusevac,Goalkeeper,1500000,17,https://www.transfermarkt.com/lazar-balevic/profil/spieler/943889,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
138,Bogdan Kostic,FK Partizan Belgrade U19,Attacking Midfield,1500000,17,https://www.transfermarkt.com/bogdan-kostic/profil/spieler/952783,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
139,Ousmane Diallo,Borussia Dortmund II,Left Winger,1500000,17,https://www.transfermarkt.com/ousmane-diallo/profil/spieler/962149,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
140,Matteo Cocchi,Inter Milan Primavera,Left-Back,1500000,17,https://www.transfermarkt.com/matteo-cocchi/profil/spieler/988987,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
141,Sandro Vidigal,SC Braga,Right Winger,1500000,17,https://www.transfermarkt.com/sandro-vidigal/profil/spieler/1006448,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
142,Wojciech Mońka,Lech Poznan,Centre-Back,1500000,17,https://www.transfermarkt.com/wojciech-monka/profil/spieler/1007295,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
143,Zavier Gozo,Real Salt Lake City,Right Winger,1500000,17,https://www.transfermarkt.com/zavier-gozo/profil/spieler/1007383,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
144,Ognjen Bondzulic,FK Mladost Lucani,Left Winger,1500000,17,https://www.transfermarkt.com/ognjen-bondzulic/profil/spieler/1007573,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
145,Eman Košpo,FC Barcelona UEFA U19,Centre-Back,1500000,17,https://www.transfermarkt.com/eman-kospo/profil/spieler/1015822,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
146,Olti Hyseni,Sönderjyske Fodbold,Left Winger,1500000,17,https://www.transfermarkt.com/olti-hyseni/profil/spieler/1034532,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
147,Artem Stepanov,Bayer 04 Leverkusen,Centre-Forward,1500000,17,https://www.transfermarkt.com/artem-stepanov/profil/spieler/1045344,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
148,Ian Subiabre,CA River Plate,Right Winger,1500000,18,https://www.transfermarkt.com/ian-subiabre/profil/spieler/1074969,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
149,Pape Cabral,AS Monaco U19,Central Midfield,1500000,17,https://www.transfermarkt.com/pape-cabral/profil/spieler/1075588,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
150,Enzo Sternal,RSCA Futures,Attacking Midfield,1500000,17,https://www.transfermarkt.com/enzo-sternal/profil/spieler/1075589,https://www.transfermarkt.com/spieler-statistik/wertvollstespieler/marktwertetop/plus/0/galerie/0?ausrichtung=alle&spielerposition_id=alle&altersklasse=u19&jahrgang=0&land_id=0&kontinent_id=0&jahr=2025&yt0=show&page=6
